"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1","Good","Good","Good","Good","Fair","Poor","Poor","Poor","Poor","Poor","Poor","Poor"
"2","Good","Good","Good","Fair","Poor","Poor","Poor","Poor","Poor","Poor","Poor","Poor"
"3","Fair","Good","Good","Poor","Poor","Poor","Poor","Poor","Poor","Poor","Poor","Good"
"4","Fair","Good","Good","Poor","Poor","Poor","Poor","Poor","Poor","Fair","Good","Poor"
"5","Fair","Good","Good","Fair","Good","Poor","Poor","Poor","Good","Fair","Fair","Poor"
"6","Fair","Fair","Good","Good","Good","Poor","Good","Poor","Good","Good","Poor","Poor"
"7","Fair","Poor","Good","Good","Good","Good","Good","Good","Good","Good","Poor","Poor"
"8","Good","Poor","Fair","Poor","Fair","Poor","Fair","Poor","Good","Good","Poor","Poor"
