"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1","Poor","Poor","Poor","Poor","Good","Good","Poor","Poor","Fair","Poor","Poor","Poor"
"2","Poor","Poor","Poor","Good","Good","Good","Fair","Fair","Poor","Poor","Poor","Poor"
"3","Good","Good","Good","Good","Good","Fair","Good","Good","Good","Poor","Poor","Fair"
"4","Good","Fair","Fair","Good","Good","Good","Good","Good","Good","Good","Good","Good"
"5","Fair","Fair","Fair","Good","Fair","Fair","Poor","Good","Poor","Poor","Fair","Poor"
"6","Poor","Poor","Poor","Poor","Poor","Poor","Poor","Poor","Poor","Poor","Poor","Poor"
"7","Poor","Poor","Poor","Poor","Fair","Fair","Poor","Poor","Poor","Poor","Fair","Poor"
"8","Fair","Poor","Poor","Fair","Poor","Fair","Poor","Fair","Fair","Poor","Fair","Poor"
