"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1","Fair","Good","Good","Good","Fair","Fair","Good","Good","Good","Good","Good","Good"
"2","Good","Good","Good","Fair","Poor","Fair","Fair","Poor","Fair","Good","Fair","Fair"
"3","Good","Good","Fair","Good","Good","Good","Good","Fair","Good","Good","Poor","Poor"
"4","Good","Good","Good","Good","Good","Good","Good","Good","Good","Fair","Poor","Poor"
"5","Good","Good","Good","Good","Good","Good","Good","Good","Fair","Good","Poor","Fair"
"6","Good","Good","Fair","Good","Good","Good","Good","Good","Fair","Fair","Poor","Fair"
"7","Good","Fair","Poor","Good","Fair","Good","Fair","Good","Fair","Poor","Fair","Good"
"8","Poor","Poor","Poor","Poor","Poor","Poor","Good","Good","Fair","Fair","Good","Fair"
