"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1","Fair","Good","Good","Good","Good","Good","Good","Good","Good","Poor","Good","Fair"
"2","Good","Good","Good","Good","Good","Good","Fair","Good","Good","Good","Good","Good"
"3","Good","Good","Good","Good","Good","Good","Poor","Good","Good","Good","Good","Good"
"4","Good","Good","Good","Good","Good","Good","Good","Good","Good","Good","Good","Fair"
"5","Fair","Fair","Good","Fair","Good","Good","Good","Good","Good","Fair","Good","Poor"
"6","Fair","Poor","Poor","Poor","Poor","Fair","Good","Good","Good","Fair","Poor","Poor"
"7","Fair","Poor","Poor","Poor","Poor","Poor","Poor","Good","Good","Fair","Poor","Fair"
"8","Fair","Fair","Fair","Fair","Poor","Poor","Fair","Fair","Good","Good","Fair","Good"
