"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1","Poor","Poor","Poor","Poor","Good","Good","Good","Fair","Good","Fair","Poor","Poor"
"2","Good","Good","Good","Good","Good","Good","Good","Good","Good","Fair","Fair","Fair"
"3","Good","Good","Good","Good","Good","Good","Good","Good","Good","Good","Good","Good"
"4","Good","Good","Good","Good","Good","Good","Good","Good","Good","Good","Fair","Good"
"5","Good","Good","Good","Good","Good","Good","Good","Good","Good","Fair","Fair","Good"
"6","Good","Good","Good","Good","Good","Good","Good","Good","Good","Fair","Fair","Fair"
"7","Fair","Fair","Good","Good","Good","Good","Good","Good","Good","Poor","Fair","Fair"
"8","Poor","Fair","Fair","Fair","Good","Good","Good","Good","Fair","Poor","Good","Good"
