Date_Time,Value
31/10/1966,0
01/11/1966,0
02/11/1966,0
03/11/1966,0
04/11/1966,0
05/11/1966,0
06/11/1966,0
07/11/1966,0
08/11/1966,0
09/11/1966,0
10/11/1966,0
11/11/1966,0
12/11/1966,0
13/11/1966,0
14/11/1966,0
15/11/1966,697.5072
16/11/1966,297.5616
17/11/1966,50.544
18/11/1966,14.7744
19/11/1966,8.8128
20/11/1966,64.4544
21/11/1966,27.3024
22/11/1966,9.3312
23/11/1966,4.4064
24/11/1966,2.3328
25/11/1966,10.8
26/11/1966,12.96
27/11/1966,5.7888
28/11/1966,80.0064
29/11/1966,35.424
30/11/1966,15.2064
01/12/1966,8.1216
02/12/1966,28.4256
03/12/1966,1106.2656
04/12/1966,175.9104
05/12/1966,186.0192
06/12/1966,1095.4656
07/12/1966,624.4128
08/12/1966,3978.3744
09/12/1966,254.1024
10/12/1966,75.8592
11/12/1966,37.4112
12/12/1966,26.6976
13/12/1966,140.7456
14/12/1966,173.9232
15/12/1966,372.1248
16/12/1966,1565.7408
17/12/1966,913.68
18/12/1966,191.5488
19/12/1966,75.9456
20/12/1966,41.904
21/12/1966,35.5968
22/12/1966,35.0784
23/12/1966,28.4256
24/12/1966,105.2352
25/12/1966,45.7056
26/12/1966,27.8208
27/12/1966,18.4032
28/12/1966,14.6016
29/12/1966,17.9712
30/12/1966,13.0464
31/12/1966,9.936
01/01/1967,7.344
02/01/1967,118.8864
03/01/1967,208.1376
04/01/1967,77.9328
05/01/1967,1047.9456
06/01/1967,658.368
07/01/1967,130.896
08/01/1967,53.6544
09/01/1967,69.4656
10/01/1967,41.2992
11/01/1967,33.0048
12/01/1967,45.792
13/01/1967,63.3312
14/01/1967,104.3712
15/01/1967,36.72
16/01/1967,321.5808
17/01/1967,980.5536
18/01/1967,985.7376
19/01/1967,217.2096
20/01/1967,1232.7552
21/01/1967,1397.0016
22/01/1967,602.208
23/01/1967,254.7072
24/01/1967,1834.4448
25/01/1967,1385.1648
26/01/1967,717.552
27/01/1967,433.0368
28/01/1967,260.496
29/01/1967,923.4432
30/01/1967,421.8048
31/01/1967,218.0736
01/02/1967,166.6656
02/02/1967,650.5056
03/02/1967,222.5664
04/02/1967,2205.4464
05/02/1967,3051.0432
06/02/1967,826.416
07/02/1967,1614.4704
08/02/1967,1620.3456
09/02/1967,1712.3616
10/02/1967,1655.424
11/02/1967,1114.6464
12/02/1967,1335.0528
13/02/1967,2038.5216
14/02/1967,3906.3168
15/02/1967,2278.1952
16/02/1967,2917.4688
17/02/1967,6447.0816
18/02/1967,2598.9984
19/02/1967,1314.2304
20/02/1967,1316.1312
21/02/1967,13546.1376
22/02/1967,7124.1984
23/02/1967,2431.728
24/02/1967,2106
25/02/1967,2047.5936
26/02/1967,2981.3184
27/02/1967,7103.808
28/02/1967,4426.0992
01/03/1967,3929.04
02/03/1967,3467.8368
03/03/1967,8439.3792
04/03/1967,4929.6384
05/03/1967,2348.6112
06/03/1967,1616.0256
07/03/1967,1609.9776
08/03/1967,1514.4192
09/03/1967,6923.0592
10/03/1967,15203.4624
11/03/1967,1972.3392
12/03/1967,1227.8304
13/03/1967,867.024
14/03/1967,706.8384
15/03/1967,591.84
16/03/1967,558.0576
17/03/1967,1713.6576
18/03/1967,1804.7232
19/03/1967,1034.8992
20/03/1967,637.632
21/03/1967,513.5616
22/03/1967,454.1184
23/03/1967,884.4768
24/03/1967,1419.12
25/03/1967,1837.728
26/03/1967,684.2016
27/03/1967,503.7984
28/03/1967,408.9312
29/03/1967,362.7072
30/03/1967,329.2704
31/03/1967,299.4624
01/04/1967,269.7408
02/04/1967,242.4384
03/04/1967,219.6288
04/04/1967,198.3744
05/04/1967,179.0208
06/04/1967,167.616
07/04/1967,164.8512
08/04/1967,148.7808
09/04/1967,130.6368
10/04/1967,117.3312
11/04/1967,106.0992
12/04/1967,96.5088
13/04/1967,90.2016
14/04/1967,87.7824
15/04/1967,91.4112
16/04/1967,91.3248
17/04/1967,87.6096
18/04/1967,83.8944
19/04/1967,80.1792
20/04/1967,81.4752
21/04/1967,75.6864
22/04/1967,69.8976
23/04/1967,62.5536
24/04/1967,58.32
25/04/1967,56.7648
26/04/1967,54.5184
27/04/1967,52.272
28/04/1967,50.0256
29/04/1967,47.952
30/04/1967,46.4832
01/05/1967,45.1008
02/05/1967,43.7184
03/05/1967,42.5088
04/05/1967,42.5088
05/05/1967,42.5952
06/05/1967,41.7312
07/05/1967,40.6944
08/05/1967,39.6576
09/05/1967,38.5344
10/05/1967,37.4976
11/05/1967,36.6336
12/05/1967,36.4608
13/05/1967,36.288
14/05/1967,35.1648
15/05/1967,33.7824
16/05/1967,31.2768
17/05/1967,28.5984
18/05/1967,25.92
19/05/1967,25.6608
20/05/1967,29.2032
21/05/1967,29.808
22/05/1967,29.2896
23/05/1967,27.4752
24/05/1967,25.6608
25/05/1967,24.1056
26/05/1967,23.5872
27/05/1967,23.4144
28/05/1967,23.76
29/05/1967,24.192
30/05/1967,24.624
31/05/1967,24.3648
01/06/1967,23.5872
02/06/1967,22.896
03/06/1967,22.2048
04/06/1967,21.4272
05/06/1967,20.736
06/06/1967,19.9584
07/06/1967,19.008
08/06/1967,19.6128
09/06/1967,18.7488
10/06/1967,18.4896
11/06/1967,18.4896
12/06/1967,18.4896
13/06/1967,18.144
14/06/1967,17.7984
15/06/1967,17.4528
16/06/1967,16.848
17/06/1967,16.2432
18/06/1967,15.6384
19/06/1967,15.3792
20/06/1967,15.12
21/06/1967,14.5152
22/06/1967,13.0464
23/06/1967,12.4416
24/06/1967,12.3552
25/06/1967,12.2688
26/06/1967,12.2688
27/06/1967,12.1824
28/06/1967,12.096
29/06/1967,12.096
30/06/1967,12.0096
01/07/1967,12.0096
02/07/1967,12.0096
03/07/1967,11.8368
04/07/1967,11.232
05/07/1967,10.9728
06/07/1967,11.0592
07/07/1967,10.9728
08/07/1967,11.0592
09/07/1967,11.1456
10/07/1967,11.3184
11/07/1967,11.4048
12/07/1967,11.5776
13/07/1967,11.4912
14/07/1967,11.3184
15/07/1967,10.8
16/07/1967,10.1088
17/07/1967,9.504
18/07/1967,9.2448
19/07/1967,9.3312
20/07/1967,9.504
21/07/1967,9.7632
22/07/1967,9.936
23/07/1967,10.1088
24/07/1967,12.0096
25/07/1967,10.2816
26/07/1967,9.6768
27/07/1967,9.072
28/07/1967,8.5536
29/07/1967,8.7264
30/07/1967,8.9856
31/07/1967,9.3312
01/08/1967,9.4176
02/08/1967,9.1584
03/08/1967,8.9856
04/08/1967,8.8128
05/08/1967,8.64
06/08/1967,8.5536
07/08/1967,8.3808
08/08/1967,8.2944
09/08/1967,8.1216
10/08/1967,7.9488
11/08/1967,7.9488
12/08/1967,7.9488
13/08/1967,7.6032
14/08/1967,7.4304
15/08/1967,7.344
16/08/1967,6.6528
17/08/1967,5.8752
18/08/1967,5.616
19/08/1967,5.5296
20/08/1967,5.3568
21/08/1967,5.3568
22/08/1967,5.3568
23/08/1967,5.4432
24/08/1967,5.5296
25/08/1967,5.7024
26/08/1967,5.8752
27/08/1967,6.1344
28/08/1967,6.3072
29/08/1967,6.3936
30/08/1967,6.048
31/08/1967,5.7888
01/09/1967,7.776
02/09/1967,5.5296
03/09/1967,5.0976
04/09/1967,4.6656
05/09/1967,4.32
06/09/1967,4.0608
07/09/1967,3.8016
08/09/1967,3.7152
09/09/1967,3.456
10/09/1967,3.5424
11/09/1967,3.5424
12/09/1967,3.6288
13/09/1967,3.7152
14/09/1967,3.7152
15/09/1967,3.7152
16/09/1967,3.7152
17/09/1967,3.7152
18/09/1967,3.7152
19/09/1967,3.6288
