"","X1","X2"
"1",0.269548899602213,0.79386166654406
"2",0.761081213707699,0.859079810373287
"3",0.308071484649257,0.368965350733439
"4",0.450841282538467,0.35422212300215
"5",0.463593744149254,0.522842831715008
"6",0.710215309974911,0.860925883640473
"7",0.915866592002243,0.961197721306235
"8",0.190234380044977,0.291630084346869
"9",0.343041026564065,0.254972114229029
"10",0.83385594123355,0.151660935429694
"11",0.270601652930964,0.29091578468465
"12",0.179137819343643,0.754155793236569
