Date_Time,Value
2/04/1952,45.4464
3/04/1952,33.1776
4/04/1952,25.2288
5/04/1952,25.056
6/04/1952,25.056
7/04/1952,25.056
8/04/1952,25.056
9/04/1952,25.056
10/04/1952,25.056
11/04/1952,48.9024
12/04/1952,91.4112
13/04/1952,63.5904
14/04/1952,68.9472
15/04/1952,2398.6368
16/04/1952,599.184
17/04/1952,375.4944
18/04/1952,213.84
19/04/1952,153.792
20/04/1952,112.4064
21/04/1952,85.6224
22/04/1952,65.1456
23/04/1952,163.2096
24/04/1952,185.5008
25/04/1952,3294.6048
26/04/1952,4027.8816
27/04/1952,1407.1968
28/04/1952,526.2624
29/04/1952,332.9856
30/04/1952,243.1296
1/05/1952,194.5728
2/05/1952,160.0992
3/05/1952,125.6256
4/05/1952,91.8432
5/05/1952,73.44
6/05/1952,73.3536
7/05/1952,73.3536
8/05/1952,73.3536
9/05/1952,73.3536
10/05/1952,73.3536
11/05/1952,73.3536
12/05/1952,78.7968
13/05/1952,250.128
14/05/1952,1889.9136
15/05/1952,1824.336
16/05/1952,626.3136
17/05/1952,630.72
18/05/1952,491.0976
19/05/1952,280.1088
20/05/1952,211.1616
21/05/1952,164.2464
22/05/1952,152.496
23/05/1952,143.3376
24/05/1952,134.2656
25/05/1952,125.1936
26/05/1952,116.0352
27/05/1952,107.7408
28/05/1952,100.4832
29/05/1952,93.1392
30/05/1952,85.8816
31/05/1952,78.5376
1/06/1952,71.28
2/06/1952,63.936
3/06/1952,58.2336
4/06/1952,54.1728
5/06/1952,50.112
6/06/1952,46.0512
7/06/1952,41.9904
8/06/1952,37.9296
9/06/1952,33.8688
10/06/1952,32.3136
11/06/1952,33.7824
12/06/1952,35.2512
13/06/1952,36.288
14/06/1952,37.2384
15/06/1952,4334.0832
16/06/1952,7644.1536
17/06/1952,7723.728
18/06/1952,1773.36
19/06/1952,1412.208
20/06/1952,1635.4656
21/06/1952,554.5152
22/06/1952,352.08
23/06/1952,267.6672
24/06/1952,206.2368
25/06/1952,173.4048
26/06/1952,147.744
27/06/1952,135.9072
28/06/1952,124.5888
29/06/1952,113.3568
30/06/1952,102.0384
1/07/1952,90.72
2/07/1952,79.488
3/07/1952,71.7984
4/07/1952,68.4288
5/07/1952,64.9728
6/07/1952,61.6032
7/07/1952,58.2336
8/07/1952,54.7776
9/07/1952,51.408
10/07/1952,47.952
11/07/1952,44.5824
12/07/1952,41.2128
13/07/1952,38.7936
14/07/1952,37.8432
15/07/1952,36.8928
16/07/1952,36.0288
17/07/1952,35.0784
18/07/1952,34.128
19/07/1952,33.1776
20/07/1952,32.3136
21/07/1952,30.4992
22/07/1952,26.784
23/07/1952,22.8096
24/07/1952,18.2304
25/07/1952,14.688
26/07/1952,2274.1344
27/07/1952,9774.2592
28/07/1952,4125.0816
29/07/1952,1412.3808
30/07/1952,608.688
31/07/1952,393.4656
1/08/1952,251.856
2/08/1952,1685.3184
3/08/1952,4041.9648
4/08/1952,2082.4992
5/08/1952,6824.4768
6/08/1952,8923.7376
7/08/1952,7815.3984
8/08/1952,2222.208
9/08/1952,850.4352
10/08/1952,486.7776
